"","portfolio.returns"
"1",0.0618755172208818
"2",0.372974315513686
"3",-0.00913266383451006
"4",-0.0469642595820542
"5",0.0563695816204794
"6",0.0746878852436157
"7",0.0114755738128589
"8",0.0237990333710552
"9",0.00560683285919006
"10",-0.0414089037257801
"11",-0.0844778571431265
"12",-0.0648659232899614
"13",0.0913568171434109
"14",0.0655386886156908
"15",-0.0435530902191827
"16",-0.0112665538061161
"17",-0.0178265698071038
"18",0.0191523430965403
"19",-0.0127779561735893
"20",-0.00883275170337072
"21",-0.117700584967863
"22",0.0567643219968887
"23",-0.0130717171929161
"24",0.0112787420306111
"25",-0.0154131544261074
"26",-0.00100592322166504
"27",-0.080206331097186
"28",1.4037163836288
"29",0.336303756442158
"30",-0.313905865276632
"31",0.220146771551516
"32",-0.0653034753473318
"33",-0.0468268897966211
"34",0.145314750068489
"35",0.325305999559107
"36",-0.0999703563569898
"37",0.184734304020423
"38",0.290849353375673
"39",0.0310241054868372
"40",-0.0950551700386001
"41",0.0272628565943496
"42",-0.0238887811665265
"43",-0.00489979683096686
"44",-0.0319172873258128
"45",-0.0501909803524671
"46",-0.067340041756272
"47",-0.0313560896441214
"48",-0.053596356927577
"49",0.159413381895988
"50",-0.0391156411982503
"51",-0.00314061607230953
"52",0.0257380752377772
"53",-0.0549843064482621
"54",-0.110621580797948
"55",0.152617654171607
"56",-0.104693331415258
"57",0.00243566814744534
"58",0.00531943275483382
"59",-0.0477685690179241
"60",0.0703672838726839
"61",-0.0132003439115441
"62",0.0137168609945084
"63",-0.0186117288856281
"64",-0.00126893350392987
"65",0.0137227367011583
"66",0.0261689901997082
"67",0.144400394167955
"68",-0.036341375796765
"69",-0.0151618002383425
"70",0.00525770886313448
"71",-0.0129368451643697
"72",0.108551882160389
"73",-0.044895713688396
"74",-0.040648296434176
"75",0.0280181119819314
"76",0.00627631648984495
"77",-0.0140766075571724
"78",0.0115723339981861
"79",0.00957158217641241
"80",-0.025646744274566
"81",-0.037869485702669
"82",-0.0230173565596884
"83",-0.0369002008238563
"84",-0.0168569840940449
"85",0.0594398882532188
"86",0.0168420628876171
"87",-0.00559930714662082
"88",0.0159685690710663
"89",0.00173788572217659
"90",-0.00278419528601848
"91",0.0947258721483002
"92",-0.0435989254434475
"93",-0.0303044661931967
"94",0.0276792953592084
"95",0.026386397032816
"96",0.0562197095465766
"97",-0.0741799622712542
"98",0.0430692532074737
"99",-0.00130748690967786
"100",0.0363627572346357
"101",0.125202620511579
"102",-0.037725495976845
"103",0.258893105290734
"104",0.222753117558128
"105",0.417421164782372
"106",0.953365818788281
"107",-0.225541849726001
"108",0.108847264803619
"109",0.261666609596652
"110",-0.194216657927401
"111",-0.0521204316353241
"112",-0.138398508454754
"113",-0.0523462796390231
"114",0.0777204444254578
"115",-0.0635790293170498
"116",0.0780970844566571
"117",0.000932141929541608
"118",0.174173751137384
"119",-0.0491437568694594
"120",0.104543318533796
"121",0.151684880203378
"122",-0.0365610639024687
"123",0.157538920687655
"124",0.218651635839895
"125",0.200276720359394
"126",-0.110193130099829
"127",0.167833210223941
"128",-0.0678627002668788
"129",-0.0926089792207565
"130",-0.206626889472604
"131",0.0974710924971363
"132",-0.162427814154432
"133",0.17003796486704
"134",0.149583863293267
"135",-0.101522585089291
"136",0.0161265205285692
"137",-0.0585962233266277
"138",-0.0128183092395385
"139",-0.28770779533523
"140",0.170846306240623
"141",-0.112940048632608
"142",-0.0250680379910158
"143",-0.0974756687312449
"144",0.171318962590739
"145",-0.0485859718990961
"146",0.0270225976699545
"147",-0.0559417818277783
"148",-0.0673401424125356
"149",-0.0280188543871907
"150",-0.00294533961361765
"151",0.0816968400262739
"152",0.136535854370668
"153",0.140971207097287
"154",-0.0653560896524058
"155",-0.051183733669954
"156",-0.0135937284815747
"157",-0.000779324836651218
"158",-0.104485472391286
"159",-0.0162004617347657
"160",0.0545404227375474
"161",-0.042729537858133
"162",-0.0356479181366783
"163",-0.0138647894654286
"164",0.0406252099692945
"165",0.0103320896271339
"166",-0.0189327167236834
"167",-0.0448705161885801
"168",0.0010599960730171
"169",-0.0474422338098119
"170",-0.017988779778244
"171",-0.0173203962057895
"172",-0.36143359954624
"173",0.066675161203102
"174",0.237027171975037
"175",0.110792387590466
"176",-0.0780626553889117
"177",-0.00624531282886953
"178",0.0829721487796486
"179",-0.0157653813436883
"180",0.0238101732388516
"181",-0.0366627061934346
"182",-0.0315939497939468
"183",-0.000415451313798498
"184",0.00747137696356259
"185",-0.000578727089305286
"186",-0.0558748364507471
"187",0.00499080813467034
"188",-0.0366064399133961
"189",-0.0812496100759978
"190",0.0608183044919346
"191",-0.0315537205379992
"192",0.0109791863535005
"193",-0.0292443617412209
"194",-0.0464721348107928
"195",-0.00257954736381683
"196",-0.0707360980986486
"197",-0.0413899639776599
"198",0.0478053645702958
"199",0.00376953137659908
"200",-0.060019915420201
"201",-0.00148528500055589
"202",0.106026892466428
"203",0.000336703455012133
"204",0.0115493616852085
"205",0.0238564873797937
"206",0.0215210817834037
"207",0.0203203399742291
"208",-0.00377327789989956
"209",0.0193563915288535
"210",0.000748492500929787
"211",-0.00743452003529887
"212",0.0306288164058541
"213",-0.0304733318923873
"214",-0.0143094817858281
"215",-0.0352576911517812
"216",0.0268469403039908
"217",-0.00299342874705422
"218",0.0244407282282701
"219",0.237039795960798
"220",-0.0669201430103311
"221",0.069502236605649
"222",0.00565855787130798
"223",0.0309326251110722
"224",-0.00390074730213064
"225",0.0796495600167979
"226",0.0188277840547875
"227",0.147582618038776
"228",-0.0504352121790809
"229",-0.069122059177732
"230",0.0232374435729017
"231",0.0297592779608997
"232",0.0427441446185932
"233",-0.0301365515877728
"234",-0.00778588920692425
"235",0.0121103718228797
"236",-0.086623127254344
"237",0.0129023153879779
"238",-0.0665133182929711
"239",0.0735837066660421
"240",-0.0251792156765233
"241",-0.0137155815285769
"242",-0.033374766723281
"243",0.0231158520776074
"244",0.0504087488138478
"245",0.00949271981909283
"246",0.000167385571491652
"247",0.0132070896037504
"248",0.0419067390705281
"249",-0.00840966713123426
"250",-0.171632787082369
"251",0.00329009706456973
"252",-0.0131663308607274
"253",-0.0491227900054878
"254",0.00454503050760513
"255",0.0410146168071912
"256",-0.0548239443212664
"257",0.0186292297666959
"258",0.0257139184771535
"259",-0.0183427094209774
"260",-0.00723518962487313
"261",0.00518506158921772
"262",-0.0297433656205975
"263",-0.112931936239734
"264",-0.0402885803119426
"265",0.122258013903178
"266",0.00577329215827449
"267",-0.0711969585380509
"268",0.00571666044945074
"269",-0.0197605601813928
"270",-0.0262177720264439
"271",-0.0190619782151236
"272",0.0149230906621682
"273",0.0274762951814309
"274",0.0888976546695752
"275",-0.0148980495737336
"276",0.0130471083656079
"277",0.0891899054678802
"278",0.0358208332572443
"279",0.00826432857669901
"280",-0.0354319037846808
"281",-0.00162633226397912
"282",0.0175232467766793
"283",-0.0673590021105229
"284",0.014900982682768
"285",-0.0239585892565362
"286",0.0276644516310562
"287",0.000809430749116657
"288",0.0144104839767345
"289",0.0127330954108031
"290",-0.0017913898253884
"291",0.0320212724833013
"292",0.0050104261965771
"293",0.0318238503870973
"294",-0.0442881188918538
"295",0.00878730125163485
"296",0.0196104002953408
"297",0.0971905147496692
"298",-0.0416414653967826
"299",-0.0318997734760165
"300",-0.0657004031998342
"301",0.234663370240148
"302",-0.0316981713712824
"303",-0.0663313632332444
"304",0.0389377346571642
"305",-0.0258386672099246
"306",0.00876230994260929
"307",-0.0142484868790876
"308",-0.0226745405923252
"309",-0.00674986247830656
"310",0.00301779887042564
"311",0.0162244955178572
"312",0.0597722613680529
"313",-0.0269656044552326
"314",-0.0642185759076644
"315",0.0201831393692291
"316",-0.00792543615682084
"317",0.0111973379046753
"318",0.00837138270408455
"319",-0.0246086030505026
"320",-0.0728078422673804
"321",0.000570468086904974
"322",-0.0709221243803664
"323",0.0540694028294508
"324",0.00390911666721916
"325",-0.0246869843320717
"326",-0.0377718891408716
"327",0.0283602469454918
"328",-0.0342092591984401
"329",0.0165178984417251
"330",-0.0865285337240572
"331",0.00998817080905834
"332",0.0184790790330107
"333",0.0346936088876539
"334",-0.00239640805770625
"335",-0.0230414430850859
"336",7.66946258012879e-06
"337",-0.0410908205930997
"338",-0.108460962354617
"339",-0.0384660593964102
"340",0.0388078374835432
"341",-0.00533793605878985
"342",0.00987782624830014
"343",-0.0475906109911216
"344",-0.0296562761396254
"345",0.0235344232000727
"346",0.00690436437801578
"347",-0.0713105451271772
"348",0.195150259670649
"349",-0.0449438832755691
"350",-0.0395772708360851
"351",-0.02626964448775
"352",0.0164529771484039
"353",-0.0134226367371079
"354",-0.00714631177178016
"355",0.0235120789274617
"356",0.00861530335439986
"357",0.0567184879504152
"358",0.0196744592120226
"359",0.0205024886290386
"360",-0.00750449977153655
"361",-0.0117777901840046
"362",-0.0702776767221893
"363",-0.0368361981636591
"364",0.0195216324993619
"365",-0.00723824564253195
