"","portfolio.returns"
"1",0.011360482176618
"2",0.0957920268609302
"3",0.0262531273517246
"4",-0.0452205532374165
"5",0.0814400441368475
"6",0.0836599020131175
"7",0.0707639953774688
"8",0.0320852404877998
"9",-0.0127262146620154
"10",-0.0471165387105471
"11",-0.0710452836256131
"12",-0.048544307908548
"13",0.103648917029267
"14",0.0474354448058596
"15",-0.0623262096204594
"16",-0.0144833925767007
"17",-0.0124245704331943
"18",0.0220979507747305
"19",-0.0134060575450914
"20",-0.014329776020398
"21",-0.131332484152592
"22",0.0661264508932287
"23",-0.026998718703912
"24",0.00640605746258838
"25",0.00315436890700571
"26",0.00638725206407442
"27",-0.0655753638848378
"28",0.08811902941702
"29",0.0308640808556144
"30",0.00142586563757363
"31",-0.0331796888277937
"32",0.0103192037720261
"33",0.0622640962763756
"34",0.0566063761550897
"35",-0.018087972907242
"36",0.0323583384380581
"37",0.0334558372292011
"38",-0.0113562036192614
"39",0.192469372178511
"40",0.00565754836558208
"41",-0.0369526630399637
"42",0.0661616934236531
"43",-0.00840253713381267
"44",-0.00997369920651381
"45",0.0355034950558482
"46",-0.014594116002652
"47",0.0279684897354977
"48",0.0590099320512754
"49",-0.00787438368807525
"50",0.083228163173124
"51",0.00604770110813346
"52",0.0229110383650493
"53",-0.0565022809722224
"54",-0.105106995059781
"55",0.0237716526434875
"56",-0.0573069229488522
"57",-0.00938822456081256
"58",0.00219195995031862
"59",-0.0360822288390051
"60",0.107119372083158
"61",-0.0252092777275102
"62",0.0421414741794965
"63",-0.0365776756668155
"64",0.00747758123348596
"65",-0.00147572321612965
"66",0.0467921884741638
"67",0.0197892253725103
"68",0.0453239363331399
"69",0.0241354043110216
"70",0.0315666598694384
"71",-0.00752751854683686
"72",0.0690683661870015
"73",-0.0307628588868966
"74",-0.0609742671847807
"75",0.0183660657370464
"76",0.0384420494245796
"77",-0.0185125356727561
"78",0.00553949989402858
"79",0.00228160375212316
"80",-0.0137490969078838
"81",-0.0556401662677588
"82",0.00394944155861032
"83",-0.0377028163912642
"84",-0.021131246890271
"85",0.070330792536226
"86",0.0145243077685013
"87",-0.0018683926471238
"88",0.0342166132754247
"89",0.0179352909317492
