"","portfolio.returns"
"1",0.0181091263669615
"2",0.00543954889218523
"3",-0.0236212046278924
"4",-0.0108877171479554
"5",-0.0509294045711789
"6",0.00304381285495148
"7",-0.0325448085078651
"8",-0.0252471973878645
"9",-0.00533783924670894
"10",-0.0480220971859132
"11",0.0721903222013842
"12",0.051052833818398
"13",0.0692389339299748
"14",0.0632678565066822
"15",0.00765006464017848
"16",-0.0397839808461451
"17",-0.0348387039426729
"18",-0.0355148649698299
"19",-0.0176298581024362
"20",-0.0447624710191492
"21",-0.0842876027685477
"22",-0.0611639279237046
"23",0.061872411627113
"24",-0.0268464585760781
"25",0.0429048710001669
"26",0.00139479854437874
"27",-0.0141513765853455
"28",0.000546556878651794
"29",0.0106654930908323
"30",-0.0265287208227212
"31",0.0175369259200695
"32",0.00471268470388542
"33",-0.0368186852358537
"34",0.00198640339374734
"35",0.074485289049725
"36",-0.0051381680039857
"37",0.0449318239791379
"38",0.0765140901554886
"39",-0.0428738361029879
"40",0.0046694301862571
"41",-0.0460193875119442
"42",-0.0463641239697963
"43",-0.00372229982752958
"44",0.0311374823573369
"45",-0.0194762265185229
"46",0.0390057296952391
"47",-0.0170140591276364
"48",-0.0683026006413843
"49",-0.000482970524710469
"50",0.0181512285710346
"51",-0.0296586389377285
"52",-0.0636260678723208
"53",0.0249904232986355
"54",-0.02694745395479
"55",-0.0328599053036425
"56",0.0317735930281133
"57",-0.00164260687652562
"58",-0.0316059757667486
"59",0.0774785859035301
"60",0.00771306991751053
"61",-0.00806474995002338
"62",-0.025400606441877
"63",-0.0552518254936452
"64",0.022577064390042
"65",-0.0358314452328485
"66",-0.0305764359429148
"67",-0.00226471237392589
"68",0.0387789542453496
"69",-0.0375678587564086
"70",-0.0116170115604808
"71",-0.00419072966294731
"72",-0.0287197196714041
"73",0.0185306960376526
"74",-0.00963243099440936
"75",0.0370135837665826
"76",-0.0036744262579026
"77",0.0248970231459842
"78",0.0340872546852176
"79",-0.0348298625188829
"80",0.000687401125149645
"81",0.0262556577098312
"82",0.0587060542409756
"83",0.0514462425765438
"84",-0.0390078698179241
"85",0.0385157992473115
"86",0.0615188305226939
"87",-0.0122612223873564
"88",0.0129344362958397
"89",-0.00714538084642624
"90",-0.0386332643201039
"91",0.024683569480803
"92",-0.0160906697028288
"93",0.0515347896786702
"94",0.0162732569050807
"95",0.159435581547466
"96",-0.166994159538286
"97",0.0187782780358827
"98",-0.0244859693152675
"99",0.0135200687863293
"100",0.0399524174036088
"101",-0.105905625358473
"102",0.03064837293969
"103",0.0134451525482606
"104",0.0271932913762614
"105",0.0146528252480409
"106",-0.0150574157406581
"107",-0.0322052079013311
"108",0.00601110192913579
"109",0.0176371006111864
"110",-0.0130074422537256
"111",-0.0312554572363651
"112",0.000751194526929178
"113",-0.01688427357641
"114",-0.0173734883858278
"115",0.193741835563563
"116",-0.123361170293461
"117",0.0160404118279371
"118",-0.0216175887178152
"119",-0.0155543828409815
"120",-0.0542292201223796
"121",0.0413256535488844
"122",-0.0141886276149199
"123",-0.00980495497581224
"124",0.0472319379637405
"125",-0.0546895366661028
"126",-0.00363192364933329
"127",-0.00232147982081732
"128",-0.0279266535800013
"129",-0.154134508357564
"130",0.0300269319893718
"131",-0.221539336678083
"132",-0.0145217348331967
"133",0.0654157043234789
"134",0.017679218157491
"135",0.0349516213649657
"136",-0.0555615399159425
"137",0.0275374825139771
"138",-0.0711323849088915
"139",0.0367513056423026
"140",-0.029338705310048
"141",0.000177158713185577
"142",0.0213249809091471
"143",-0.0284868362484977
"144",-0.00157525898618427
"145",-0.000846863130997022
"146",-0.0580662670752823
"147",0.0333981615157009
"148",0.00911717464942474
"149",0.0163646849868024
"150",0.0525580484583177
"151",-0.0213501436048119
"152",-0.0533158356908126
"153",0.0165055451453937
"154",-0.0296133974954013
"155",0.0176854884980893
"156",0.00240762980126186
"157",0.0136975574792102
"158",-0.0273088069231411
"159",-0.00973813981922422
"160",0.00246113826587235
"161",-0.0573909289435872
"162",-0.0774800649896404
"163",-0.0804913011016301
"164",-0.15645724084178
"165",0.0278588272831561
"166",0.141258544797533
"167",-0.131030141977017
"168",0.035720977892977
"169",-0.0703093567816903
"170",0.140036762769475
"171",-0.00502315509321705
"172",0.090352934416057
"173",-0.0595823806950647
"174",0.0382449358942458
"175",0.0484835194105142
"176",0.019556345235568
"177",0.0757479814215438
"178",-0.0168344568376136
"179",-0.0898793914791532
"180",0.0545388680741052
"181",-0.0584684009627955
"182",0.0143021290044982
"183",0.0052445279821085
"184",0.00780175475913136
"185",0.0339932503235207
"186",-0.0355213619067483
"187",0.0228383724915973
"188",0.0298027259071172
"189",-0.0176589486754539
"190",0.00042577606184846
"191",-0.0311597176286467
"192",-0.0820070897828449
"193",-0.0279549519450758
"194",0.0318136437332019
"195",0.00775691072804796
"196",0.00866813137068334
"197",0.0197607973188547
"198",-0.0150086318310434
"199",0.0672633258188111
"200",0.0209559552233423
"201",0.0205738280219994
"202",-0.0061880051713985
"203",-0.032628222082307
"204",0.00938394717503588
"205",-0.00531725810264871
"206",-0.0853926933564034
"207",0.00746798302970064
"208",0.0692111420631689
"209",0.0326681462364868
"210",0.00201184405826504
"211",0.00559604558832794
"212",-0.0191671649596356
"213",0.00540154405115034
"214",-0.0263260345364673
"215",-0.00817320336738903
"216",0.0185832202490532
"217",0.0311953564995373
"218",-0.0125008777049573
"219",0.00232470341599456
"220",0.0178504425650678
"221",-0.010946742022006
"222",0.0274803477605292
"223",-0.00515181577835833
"224",0.0218334494477033
"225",0.00860234204257471
"226",0.119605459146461
"227",-0.0606633232698874
"228",0.133243453711054
"229",-0.0755985982922275
"230",-0.0681253080739425
"231",-0.0917189106899683
"232",0.021069263010755
"233",-0.000592996639100063
"234",-0.0162037036284378
"235",0.00660692238928684
"236",-0.0134572315995848
"237",0.0182068178045394
"238",-0.0807390085165612
"239",0.00191656614088198
"240",-0.02352588607065
"241",0.0283868799529305
"242",-0.0372658330821339
"243",-0.00564384223025849
"244",0.0197596476978439
"245",-0.0147410407792474
"246",0.0182772371051356
"247",0.00847058467156936
"248",-0.00656802351339192
"249",-0.0596870503509901
"250",0.0352655915683318
"251",-0.00226587433700964
"252",0.0476796630810832
"253",0.0136949117870142
"254",-0.019175049235051
"255",0.00286036210031781
"256",-0.0642005786632935
"257",0.0265878895513649
"258",-0.0409576951403099
"259",0.0284044781325401
"260",0.0310949570621526
"261",-0.0753690805797472
"262",0.0193727670430479
"263",-0.00344130619276595
"264",-0.0174402591188656
"265",0.0400520939582822
"266",0.0598768729850601
"267",-2.54975588646067e-05
"268",-0.0318374574424006
"269",-0.00376987492950531
"270",-0.00763348029759081
"271",0.00270785044391442
"272",-0.00123436370762697
