"","portfolio.returns"
"1",0.0284508151965439
"2",0.0110277747767047
"3",-0.0237944540142185
"4",0.00100391983467496
"5",-0.0629437749293944
"6",-0.0261951795561064
"7",-0.060002579580852
"8",-0.0344668070273485
"9",0.018435100568035
"10",-0.0257657767642813
"11",0.066008284827503
"12",0.0444412148118558
"13",-0.0301950481974961
"14",0.0213711070044955
"15",0.00767602529793288
"16",0.00724131182267174
"17",-0.04277285136763
"18",-0.013281038618004
"19",-0.0194343723781727
"20",-0.035383597888464
"21",-0.14220185059109
"22",-0.062609117095407
"23",0.059599130047429
"24",-0.0326346600161139
"25",0.017803964735666
"26",-0.00788061111564931
"27",0.00164009230787032
"28",0.028723596545011
"29",0.0159963717828622
"30",-0.01049587950927
"31",0.0166322932048057
"32",0.0349439011001547
"33",-0.0420449797516164
"34",-0.00240679762157636
"35",0.105909988212477
"36",0.0188661616737267
"37",0.013744728124528
"38",0.0304879874017452
"39",-0.0257641588457861
"40",0.0345422769537611
"41",-0.0370670467338882
"42",-0.04386388163258
"43",-0.000395446396465604
"44",-0.00999318263212889
"45",0.0140490679697063
"46",0.0796417137367784
"47",-0.0139892467390502
"48",-0.0722059003528291
"49",-0.0217656840665534
"50",-0.00442653881595889
"51",-0.0486774159104535
"52",-0.0385442433017983
"53",0.0353338184627041
"54",-0.0186019159155507
"55",-0.00520878914665912
"56",0.0554452176332692
"57",0.00172518574489189
"58",-0.0475293979268698
"59",0.104695231341017
"60",0.0252135180820363
"61",-0.00508493616288286
"62",-0.0303359978575338
"63",-0.0738732037901416
"64",0.0222850513878485
"65",-0.0355324410361181
"66",-0.00768868480561624
"67",0.0189206873795049
"68",0.0485661158547788
"69",-0.0481234393160731
"70",-0.0110495344498185
"71",0.00447991695819838
"72",-0.0254111300258693
"73",0.029145755148372
"74",0.00533007932787122
"75",0.0501728462016235
"76",0.0168341455800094
"77",0.0333565416786314
"78",0.00215990716229153
"79",-0.0266994564719315
"80",0.0133719762071143
"81",0.0228763978634994
"82",0.0159232337733697
"83",0.0214291251555212
"84",-0.00239192542504385
"85",0.011263411235112
"86",0.0415721188787204
"87",0.00854086750307204
"88",0.0175432178047361
"89",0.00376962708619466
"90",-0.0304212296892848
"91",0.0475917003118773
"92",-0.0100218884307334
"93",0.0253411901836202
"94",-0.0014304105619406
"95",-0.0184369692964156
"96",-0.068072797172823
"97",0.0267463672373158
"98",-0.0212327681544242
"99",0.019407367821296
"100",-0.0151631431352209
"101",-0.0670827166632323
"102",0.0287221961309558
"103",0.025212747433581
"104",-0.026956051167588
"105",0.00661145592708601
"106",0.0044384587473556
"107",-0.0235557100621168
"108",0.0224512277045363
"109",0.0134666440615649
"110",-0.00848390664104448
"111",-0.0306201343049726
"112",-0.00217274509168919
"113",-0.0105893353280242
"114",-0.00636653060135373
"115",0.0234776115275255
"116",-0.0600996823095113
"117",0.0245324114642584
"118",0.0236320267550512
"119",-0.03681527655183
"120",-0.0312111205270751
"121",0.0335376084662291
"122",0.00532298336644188
"123",-0.0223258514431122
"124",0.0534661133840522
"125",-0.0617630694835758
"126",-0.0116747378597317
"127",-0.0270206221311203
"128",-0.0399852427904549
"129",-0.124203861948168
"130",0.0482827754446882
"131",-0.129012747003052
"132",-0.0339898481234453
"133",0.0434542102294204
"134",0.0261804196161584
"135",0.0422616435395651
"136",-0.0516942128681066
"137",0.0317967740682708
"138",-0.0756468451535882
"139",0.0609166918349158
"140",-0.0238840243606436
"141",0.0174990712837242
"142",0.029654255898957
"143",-0.0235616066468116
"144",0.0152847396963949
"145",-0.0129282546894488
"146",-0.0644018245499663
"147",-0.0354156197754454
"148",0.0354179119333178
"149",0.00114693001256616
"150",0.0795781271095584
"151",-0.0158669914957799
"152",-0.0615215355428792
"153",0.0113764723369612
"154",-0.0309001657334804
"155",0.0136686553846348
"156",-0.00390645567390147
"157",0.0130578678947091
"158",-0.0197199406289782
"159",-0.0104692611735657
"160",-0.000814986761229264
"161",-0.0460459356717838
"162",-0.0702134981489773
"163",-0.0500427965369336
"164",-0.153526594545959
"165",0.00588945747583636
"166",0.0255322122176664
"167",-0.116407524820165
"168",0.0235952758930666
"169",-0.0859173062148101
"170",0.11111711348625
"171",0.00818617480759598
"172",0.00121971356323236
"173",-0.0455249225454686
"174",0.0788416819395954
"175",0.0636720128418566
"176",0.00457781388404621
"177",-0.0290282918576099
"178",-0.00450378980928989
"179",-0.0363163130688073
"180",-0.0365440297730797
"181",-0.0250294094740907
"182",0.00713304649550306
"183",0.00100050866399859
"184",0.00536697832491972
"185",0.0651397471304407
"186",-0.0107317594351404
"187",0.0419865782589222
"188",0.0289037182893708
"189",-0.00150769147809604
"190",-0.00629139188610672
"191",-0.036852146777981
"192",-0.0501447527967019
"193",-0.0364449337012362
"194",0.055280013254061
"195",0.0531968064546366
"196",0.0194579177913259
"197",0.0740015684079822
"198",-0.00637246679241077
"199",0.121528945923629
"200",-0.00338719781977537
"201",-0.020784873174253
"202",0.028934858887508
"203",-0.0190683745220872
"204",0.000907204196440858
"205",0.0224420975780117
"206",-0.0787375272698941
"207",-0.00151029223324928
"208",0.115412464477008
"209",0.0402551706625134
"210",0.0322883687039375
"211",-0.0243384999331777
"212",-0.0101084204923456
"213",-0.0154399070398747
"214",0.00198057762828285
"215",0.0148128916919377
"216",0.0155062830795738
"217",0.0436597982886386
"218",-0.00925641790925347
"219",0.0128591653594292
"220",0.0269926300210124
"221",-0.0231593090246163
"222",0.0523682022045246
"223",0.0031834852587076
"224",0.0284976591415536
"225",0.00234022852459592
"226",-0.0214059991993898
"227",-0.00553958124168241
"228",-0.0126964215040868
"229",-0.0274939626683803
"230",-0.00628457222159418
"231",-0.0991333923799863
"232",-0.00807055102929854
"233",0.0459191385570825
"234",-0.00338553160335187
"235",0.0122489358042497
"236",-0.00716620162903581
"237",0.021284796980316
"238",-0.0944016520504269
"239",-0.00765469913944372
"240",-0.0212272645326533
"241",0.0580558515907619
"242",-0.0185693288479345
"243",0.00552593536347934
"244",0.0135811709227116
"245",-0.00816845946176703
"246",-0.00582653105489139
"247",0.0103459166453694
"248",0.0104644793499591
"249",-0.0382435947475731
"250",0.0477330343689579
"251",0.00486474504525125
"252",0.0473861181471262
"253",0.0273768426125094
"254",-0.00984381336934304
"255",-0.0192330286151436
"256",-0.068571219463597
"257",0.0258918341890915
"258",-0.0708473901195965
"259",-0.00898542565491112
"260",0.023090918491407
"261",-0.0708718365984831
"262",0.0275174125526207
"263",-0.0318461538258916
"264",-0.0315820664064672
"265",0.0528564995186198
"266",0.000555246773783713
"267",-0.00641286930819429
"268",-0.0118543207089191
"269",0.0191752832954419
"270",-0.00689714624407933
"271",0.0188047222722441
"272",0.00241019356999228
