"","portfolio.returns"
"1",0.00104742158047366
"2",0.032748158572562
"3",0.145284649718496
"4",0.0164740043839868
"5",0.0658557451697381
"6",0.066459087294958
"7",0.0145569574361111
"8",-0.0105071339365849
"9",0.0451291354526957
"10",-0.0257693533393024
"11",-0.117033535987629
"12",-0.0221285563849507
"13",0.0700810240603387
"14",0.052633956937854
"15",-0.0277051808486523
"16",0.0613230263283273
"17",0.0285731321551008
"18",0.00438089685651133
"19",0.0237103190196166
"20",-0.00163035247267007
"21",-0.145866158698447
"22",0.0810112016115392
"23",-0.00308330344044772
"24",0.0766457119253321
"25",-0.0310545346662363
"26",0.012993863094225
"27",-0.049535804813898
"28",0.0509859584055217
"29",0.0234148513599726
"30",0.0183736565744514
"31",-0.0264344249673787
"32",0.102609947289641
"33",0.0481543469509358
"34",0.0619416635378025
"35",0.00620433945613486
"36",0.158775981167263
"37",0.031807930906576
"38",-0.0440905607318082
"39",0.121116765214133
"40",0.185376328052553
"41",0.131762823312725
"42",-0.0172407385522956
"43",0.0708509464969977
"44",-0.0209227794387278
"45",0.00916359273583933
"46",-0.0368774200808514
"47",0.00444598498720494
"48",0.171051993261909
"49",0.139515282997037
"50",0.51019401105503
"51",-0.182330688665575
"52",0.108860769855707
"53",-0.0844288286779223
"54",-0.142808011719551
"55",0.1020806167624
"56",-0.07611128652341
"57",-0.0345227782560465
"58",0.0261306248303448
"59",-0.0651578987477874
"60",0.180682294092807
"61",-0.0571264776909399
"62",0.0114780865009454
"63",-0.0454559108593466
"64",-0.00858764283631441
"65",0.0117748294473878
"66",0.0511751757891836
"67",0.0133111334233604
"68",0.170970420003538
"69",-0.0512470567299496
"70",0.0293818891836695
"71",-0.0746721598275315
"72",0.0574653724546599
"73",-0.0382223752869828
"74",-0.0446761244249314
"75",0.0308430247215392
"76",0.0438186318458806
"77",-0.035500062086041
"78",0.0101939984813542
"79",-0.000502306917322448
"80",-0.00447013242862293
"81",-0.038246701885569
"82",-0.00511819639983158
"83",-0.0342907087250319
"84",-0.0402132136117693
"85",0.0856211172060648
"86",0.042407741701447
"87",-0.00383075399651767
"88",0.0316157084728317
"89",0.096954027073634
"90",-0.0106100215589339
"91",0.0878996033708168
"92",0.0168813994491968
"93",-0.048320493434219
"94",0.0743745635668194
"95",0.0439651868642841
"96",0.0819851625090187
"97",-0.0663188186011161
"98",0.0961802291252192
"99",0.0618291971254243
"100",0.0427568319218485
"101",0.090876486544456
"102",0.121823698137836
"103",-0.0531070623299964
"104",-0.00939048536959919
"105",0.00756994210603845
"106",-0.0553004394402041
"107",0.0035970569356345
"108",-0.0665028265441558
"109",0.0317271872593079
"110",0.138039724818806
"111",-0.0415966007941382
"112",-0.0551176938184151
"113",0.019202672689377
"114",-0.0547736287586715
"115",0.0160503348043737
"116",0.0633835370359686
"117",0.0629505574831484
"118",-0.00298219176520909
"119",0.053926298976297
"120",0.0359593895889849
"121",0.000882216659541912
"122",0.00444037280509901
"123",0.0937656068697827
"124",-0.0907489593648297
"125",0.0763172190194834
"126",-0.0170109549179354
"127",-0.0133251636976536
"128",0.0441110311608119
"129",0.0252325344965585
"130",-0.0332707993462181
"131",0.0587709963728016
"132",-0.0978618655474979
"133",-0.0397463557976994
"134",0.0628614225460895
"135",-0.065446702705413
"136",0.000735828709078179
"137",-0.0898175034154358
"138",-0.000103360480026127
"139",-0.304130556426046
"140",0.124561180125581
"141",-0.163197376067054
"142",-0.0604267701561694
"143",-0.119498404098023
"144",0.288800684380263
"145",0.00329121869036153
"146",0.0985145202980304
"147",-0.0355144037460461
"148",-0.101585157438877
"149",-0.0704341557103894
"150",0.06371579357815
"151",0.0951335763799095
"152",0.0116311522423955
"153",0.0900487322000372
"154",0.0616788546482216
"155",-0.0793189707233358
"156",-0.0143519164113955
"157",0.0141423937628053
"158",-0.0820765285174897
"159",-0.00801806073924305
"160",0.0556710499207274
"161",-0.0604339543037319
"162",-0.0273971782082599
"163",0.0016158301176985
"164",0.0582951930417135
"165",0.0173177907133955
"166",-0.00624356254584058
"167",-0.0637068665773748
"168",0.0161394984506882
"169",-0.0476848965908753
"170",-0.0115594687335425
"171",0.0199135481880428
"172",-0.185736477269037
"173",-0.0392713960167504
"174",0.113778917522386
"175",0.039445788169667
"176",-0.0783866317247476
"177",-0.020835845422104
"178",0.0528029840407627
"179",0.014870756753415
"180",0.0347177674256987
"181",0.0175209748543514
"182",-0.0513036575766027
"183",0.00372677352201056
"184",0.0332035530443386
"185",0.0354487544461259
"186",-0.0217213237750679
"187",0.0486047659252229
"188",0.0174021025464284
"189",-0.056350438268963
"190",0.0193767106416847
"191",-0.00511261822608422
"192",0.0129193029721375
"193",-0.020515180823253
"194",-0.0324682941968737
"195",0.00623861859949959
"196",0.00298302552259844
"197",-0.0358179121499023
"198",-0.00110105929649584
"199",0.00973254646507038
