"","portfolio.returns"
"1",0.0323065168498635
"2",-0.0089690649997175
"3",-0.0180654498968454
"4",-0.0127466590725689
"5",-0.0498688570084134
"6",-0.00986751381759499
"7",-0.0390883863695748
"8",0.00552566264219001
"9",0.00253130053483108
"10",0.000179112447648677
"11",0.0216707671187868
"12",0.0281614036528695
"13",-0.0312280284219554
"14",0.0120268392785989
"15",0.00245347083048797
"16",-0.00247204273433044
"17",-0.0190504403055148
"18",0.00229601615894959
"19",-0.0152352959255206
"20",-0.024955214630226
"21",-0.103147179486761
"22",-0.0363847711961882
"23",0.0320056861952138
"24",0.0128792053243962
"25",0.00584438262591291
"26",-0.00320334620404561
"27",0.0110223634272881
"28",0.0154449646665762
"29",0.010028370956265
"30",-0.00651355065362869
"31",0.0150693910118032
"32",0.00726641417181373
"33",-0.0472429409918561
"34",0.00271260621640601
"35",0.123243164038663
"36",-0.00432284390700566
"37",0.0236627103744209
"38",0.0337932526966216
"39",0.00622891670291481
"40",0.00451381775653492
"41",-0.017027542114408
"42",-0.027109814378795
"43",-0.00449166918326938
"44",-0.000163346651193552
"45",0.00915402698550394
"46",0.0454970371505949
"47",-0.0114648654574212
"48",-0.0794379101024337
"49",-0.0120674443443678
"50",0.00297612569063732
"51",-0.0417674880227797
"52",-0.037753253665337
"53",0.0344637119001865
"54",-0.025169054548831
"55",0.026518383999053
"56",0.0248366396382107
"57",-0.00574725278986643
"58",-0.0329139252875666
"59",0.143420624707196
"60",0.0285523515515387
"61",-0.0107712245686411
"62",-0.0338495917266231
"63",-0.0774658837325249
"64",0.00670523127857381
"65",-0.0258508291413492
"66",-0.00953354322132582
"67",0.0172401165287264
"68",0.0839878843155206
"69",-0.0599646931721514
"70",-0.0175629105540843
"71",0.00331443913919061
"72",-0.0270197585647233
"73",0.0479994046413199
"74",-0.00850975988483649
"75",0.0466235044143228
"76",-0.00398209533605287
"77",0.0203821637818713
"78",0.00871293790345873
"79",-0.0217686893391407
"80",-0.00536399287639022
"81",0.032635665872738
"82",0.00943965138917324
"83",0.0264926271130295
"84",0.00900584613642752
"85",0.00403923029504116
"86",0.0495221656572518
"87",0.00598867163584127
"88",0.00988154726416202
"89",-0.00834179414622671
"90",-0.0326147241937306
"91",0.0162929827573441
"92",-0.00925122295019143
"93",0.0129230039857069
"94",0.00405027458747864
"95",-0.021173863654969
"96",-0.053394430820044
"97",0.00732370423606676
"98",-0.0275637471014685
"99",0.0113595578810901
"100",-0.0121853739703297
"101",-0.0631803208361649
"102",0.0151932459042385
"103",0.0248594434791518
"104",-0.0302319269337513
"105",0.0156944134468482
"106",-0.00335623119397244
"107",-0.0175835198935212
"108",0.0275400846645653
"109",0.0162754567638423
"110",-0.00243148276282368
"111",-0.0209839931402352
"112",-0.0190407171089707
"113",-0.00490654585696482
"114",-0.00234393721231829
"115",0.0258386776273341
"116",-0.0581557847002758
"117",0.0289434004013762
"118",0.0128400524773162
"119",-0.0274576748799873
"120",-0.0214728734736076
"121",0.0189590534878998
"122",0.000620448557988817
"123",-0.0208256403229407
"124",0.051393146802857
"125",-0.0777549213613702
"126",-0.0135428860774277
"127",-0.0150370519192036
"128",-0.0422507209156064
"129",-0.11155533940837
"130",0.0250200609878843
"131",-0.0681164794972906
"132",0.00735392459503781
"133",0.00633840032583777
"134",0.0299755157352442
"135",0.0374296420361049
"136",-0.0445636304599804
"137",0.0193354459828377
"138",-0.0567169961605005
"139",0.055963941340557
"140",-0.0370475221352314
"141",0.00802187751416472
"142",0.0291454228417223
"143",-0.0391381064270565
"144",0.016865738310585
"145",-0.00236304899733442
"146",-0.0080503232469844
"147",-0.023857105484381
"148",0.0154148648184196
"149",0.0138979467796942
"150",0.0762375948160712
"151",0.00393211080562761
"152",-0.063776917697789
"153",0.0217059595404936
"154",-0.0251589566205462
"155",0.00532463005816042
"156",0.00151992488283725
"157",0.0486273208107564
"158",-0.00341430220338634
"159",-0.0331430317696296
"160",-0.00423594268664651
"161",-0.03321760183291
"162",-0.0249869698538897
"163",-0.0566316914308498
"164",-0.158458481340839
"165",-0.0124710233196109
"166",0.0127826962123916
"167",-0.0941226409065627
"168",0.00315367564778235
"169",-0.0696347076722738
"170",0.0771230076820231
"171",0.00586588594291082
"172",0.00310925862462774
"173",-0.0346534025484299
"174",0.0558811186984871
"175",0.00769861927538096
"176",0.0123769188474561
"177",-0.0219770321313379
"178",-0.0143129555111901
"179",-0.0225976704948008
"180",-0.00857944740200911
"181",-0.0248716337085203
"182",-0.0102481634834265
"183",-0.00717355685731513
"184",0.0021800768617628
"185",0.0490299158667293
"186",-0.00336834788431695
"187",0.0187186925652119
"188",0.0531884207409394
"189",0.0091512673281049
"190",-0.0123149677412249
"191",-0.0338039181767885
"192",-0.0412921340902581
"193",-0.0323890057325666
"194",0.045192144280285
"195",0.0172854290112838
"196",0.0106912803993795
"197",0.0191524387086162
"198",-0.017398157018625
"199",0.0754406101251628
"200",0.0433814004908744
"201",-0.00229431153926496
"202",-0.00678107341612189
"203",-0.0197927312836533
"204",-0.00840216758760282
"205",0.00477733409711023
"206",-0.0567542094973986
"207",-0.00443890404241443
"208",0.078795559057905
"209",0.0398615369902675
"210",0.00107109598319766
"211",-0.00814018622823187
"212",-0.0115737414126623
"213",-0.00196543500329771
"214",-0.0119956031459338
"215",-0.00839017732611624
"216",-0.00796386692237017
"217",0.0241054679647257
"218",-0.0103533388884135
"219",0.00926812421281675
"220",0.0269888212267571
"221",-0.0260244748158905
"222",0.0321133903809219
"223",-3.2506636713503e-06
"224",0.0193174230358766
"225",0.000912438208666266
"226",-0.0049567831158186
"227",-0.00549209439888754
"228",-0.0109880791463668
"229",-0.0231634323726602
"230",-0.00475331212868879
"231",-0.099041302808081
"232",0.0109519996822156
"233",0.0208039725457732
"234",-0.0105485331434082
"235",0.00816843514195642
"236",-0.00774462355750849
"237",0.0104017658575202
"238",-0.0622946389871533
"239",-0.00993371871138138
"240",-0.0204637558751071
"241",0.0330437249914148
"242",-0.0247926625687671
"243",0.0110174138985102
"244",0.00651340567074676
"245",-0.0105450462066405
"246",-0.00636298344478292
"247",0.00834986705137708
"248",-0.00972370329419303
"249",-0.0468131956840527
"250",0.0223296156747865
"251",0.00218625028354302
"252",0.10540952251411
"253",0.0162833142137744
"254",0.00149336536915023
"255",0.0275929862269286
"256",-0.0964518706967402
"257",0.00351526384469381
"258",-0.0273378354127779
"259",0.00315913539372348
"260",0.0185820655338025
"261",-0.0344987402779274
"262",0.00685433757577947
"263",-0.0357917250450708
"264",-0.0175036999033926
"265",0.0498762469244809
"266",-0.00885814851502975
"267",-0.0182425854552197
"268",-0.00689331277533012
"269",0.0218144168225285
"270",-0.00537971302851126
"271",0.0171819899901928
"272",0.006118729184031
