"","portfolio.returns"
"1",-0.00584887173390536
"2",0.0461865443112681
"3",0.156596506612545
"4",0.0137717096974861
"5",0.0879825943581267
"6",0.119865610322944
"7",-0.0172291382573533
"8",0.00516213289884915
"9",0.0506833397846189
"10",-0.0419186609475992
"11",-0.129271482616
"12",-0.0125936005490392
"13",0.0824940902770062
"14",0.033998428216311
"15",-0.0333498071759314
"16",0.0764829213955527
"17",0.0324055845063409
"18",0.00810318313340108
"19",0.0193124742987463
"20",0.000381378345132299
"21",-0.154694886802031
"22",0.0921570899420079
"23",-0.00598873464670846
"24",0.0538126569969688
"25",-0.0299816381249671
"26",0.00374296393100892
"27",-0.0710019765153321
"28",0.0730239029747302
"29",0.0176847197244661
"30",0.016203325246029
"31",-0.0313285622122769
"32",0.0993350640834376
"33",0.060905294946255
"34",0.0625290268995495
"35",-0.0124111594832208
"36",0.156636828132829
"37",0.0657506625918201
"38",-0.0086539447613726
"39",0.0887060520698906
"40",0.102982352138322
"41",0.163388047077885
"42",-0.00319435554051861
"43",0.0402189793672658
"44",-0.000265709369712153
"45",-0.0234737323827325
"46",-0.0192685614610097
"47",0.0101017218906161
"48",0.103228570882905
"49",0.0740120135401638
"50",0.278244939833843
"51",-0.0657276866350952
"52",0.0524044059715989
"53",-0.0594294396977115
"54",-0.140557196759566
"55",0.0951402825917449
"56",-0.041335734358968
"57",0.0299449171027459
"58",0.0449634074666514
"59",-0.0492030920734523
"60",0.0964042702472914
"61",-0.0511674037862389
"62",0.0101647930046189
"63",-0.0575892469981999
"64",0.00970739285623257
"65",7.94796615410931e-06
"66",0.0333054544085558
"67",0.00607099140733003
"68",0.116655035585273
"69",-0.0457214966633697
"70",0.0151683758077841
"71",-0.0595752572145001
"72",0.0571863996204593
"73",-0.0371688321794371
"74",-0.0434224214328706
"75",0.0819809926138693
"76",0.0641487393346187
"77",-0.0599470083335619
"78",0.0243290258479461
"79",-0.0261393956586062
"80",-0.0100543572668045
"81",-0.0499109391323406
"82",0.00262680535468274
