"","portfolio.returns"
"1",0.0497953247362033
"2",0.276747931628843
"3",-0.000386833381542995
"4",-0.0424895806639792
"5",0.0571710011484143
"6",0.0784722176969896
"7",0.0380238284106909
"8",0.0235608217628036
"9",0.00244727697133884
"10",-0.0421504808691096
"11",-0.0817051548803123
"12",-0.0566149631789808
"13",0.0912036813734525
"14",0.0552300851832987
"15",-0.0484232033800818
"16",-0.0113985105857781
"17",-0.0162205510004797
"18",0.0203027583521673
"19",-0.0102578510611283
"20",-0.00921958931744116
"21",-0.119227632755076
"22",0.0562755168464848
"23",-0.01582683586635
"24",0.00999522966898869
"25",-0.011412538385015
"26",0.000706485223767483
"27",-0.0757705190591885
"28",1.01783766325591
"29",0.289950878391714
"30",-0.260742386394761
"31",0.181726653568993
"32",-0.0662862438638161
"33",-0.0319802575315719
"34",0.130419473719341
"35",0.275445272477391
"36",-0.0836181058780614
"37",0.160531584493777
"38",0.250764044399442
"39",0.0444134308668096
"40",-0.0828306387692394
"41",0.0223953145269058
"42",-0.0137849374293038
"43",0.000243547007135358
"44",-0.0273959574925896
"45",-0.0422985549154071
"46",-0.0622163843984391
"47",-0.0254627794215184
"48",-0.0375141878330688
"49",0.131458978333175
"50",-0.0216027572763015
"51",-0.00555059582663753
"52",0.0267681624717453
"53",-0.0514414663095989
"54",-0.112757084995323
"55",0.130659796319114
"56",-0.0986327049274897
"57",0.000788430567851606
"58",0.00580733172096592
"59",-0.0470417845588585
"60",0.0750864351969291
"61",-0.0150192117191049
"62",0.0177072237756328
"63",-0.017668791322735
"64",-0.00205579080018725
"65",0.0117661163665175
"66",0.0279531785844134
"67",0.124729108969413
"68",-0.0254246011008751
"69",-0.0115925095617637
"70",0.00766564310137841
"71",-0.0127452363884635
"72",0.101647642226723
"73",-0.0429777488195103
"74",-0.0423617415209074
"75",0.0276324755154107
"76",0.010814981910336
"77",-0.0142681400382685
"78",0.0102391069016297
"79",0.0122961713704921
"80",-0.0238693759507417
"81",-0.0368655649342639
"82",-0.0183751670389527
"83",-0.0403536614153224
"84",-0.0149201994843161
"85",0.0627421519870242
"86",0.0144808927658673
"87",-0.00471450367530102
"88",0.0186693407787972
"89",0.00376940938587578
"90",-0.0013622181011177
"91",0.078500950055757
"92",-0.0340976296906111
"93",-0.0312693883873294
"94",0.0296399775926375
"95",0.0412058191778977
"96",0.0569889030193227
"97",-0.0753055872419846
"98",0.047876186751141
"99",-0.00253399500594331
"100",0.0550186392283611
"101",0.0998252967415563
"102",-0.025257602101831
"103",0.235152099582443
"104",0.186016935957091
"105",0.354731893793444
"106",0.846981806025523
"107",-0.214490734203925
"108",0.096567848360275
"109",0.245049452872119
"110",-0.18468701212235
"111",-0.0516465624059271
"112",-0.134509684080659
"113",-0.0499119177917055
"114",0.0696886333364388
"115",-0.0612303939642483
"116",0.0842790555270647
"117",0.00236364526812949
"118",0.162189515735232
"119",-0.0465471809173488
"120",0.10462457076855
"121",0.144109099571955
"122",-0.0366140606411702
"123",0.149844064017929
"124",0.205284486085921
"125",0.197418595321953
"126",-0.107138224189994
"127",0.162147397818803
"128",-0.0656291251655147
"129",-0.0901068218910681
"130",-0.201596583515815
"131",0.0949142268156775
"132",-0.160973836296505
"133",0.164206192743651
"134",0.144860585995093
"135",-0.0986650729646015
"136",0.0153036527143848
"137",-0.0573435960601618
"138",-0.0112855994138908
"139",-0.285789876090569
"140",0.167450119954888
"141",-0.112877886507087
"142",-0.025606144199908
"143",-0.0971997175023595
