Date,BNB,ADA,ETH,LTC,TRX,BTC,XRP,DOGE
2018-05-25,12.88668140310279,0.20086776110111673,582.27938628322636,118.46130928030647,0.071207162129395568,7472.0226017487203,0.61172248058214829,0.0035370947851845109
2018-05-26,12.735682946504516,0.19642005538818674,580.48345978694988,117.30350633710674,0.072960214516337385,7328.8716743635196,0.61234893886725983,0.0034668829513323889
2018-05-27,12.566594764314381,0.19342414264352059,565.92606480245183,116.57234708413138,0.070564765826813508,7326.6439401786702,0.60665597397396043,0.0033629492666309995
2018-05-28,11.808105584008525,0.17481981794764714,511.61588041076885,110.3772906656005,0.060672440183956899,7111.0689246699603,0.55189307002082177,0.0032084596796720685
2018-05-29,12.567559714363231,0.20321852875050417,561.7406614509548,118.54198549659259,0.064972762690573865,7451.2308372652997,0.60147897409832629,0.0034338668762675336
2018-05-30,12.542380064852589,0.21201676542018352,555.34915097901091,116.58534901727452,0.062350318735838121,7380.8515577097996,0.60536337937379936,0.0033720729409325561
2018-05-31,14.166035026553816,0.22435581157117465,571.72711349944689,117.27941691833803,0.060488342253434524,7460.1669498657702,0.61320014601995931,0.0033663879531749042
2018-06-01,14.229618420589965,0.22200946499730209,573.83355048427848,118.90688527251298,0.058756162309672566,7487.07630453815,0.62278915842077931,0.0034086648830681352
2018-06-02,14.537630416988968,0.22660877800201606,583.1316392150303,121.56993734233203,0.060818454407847201,7567.5129376192699,0.64112198256662278,0.0035445086594902277
2018-06-03,14.566818759817217,0.22643984392045544,609.29467473423665,123.27219671713229,0.061667518981820352,7639.87944568278,0.6791204356358016,0.0036634873173414747
2018-06-04,14.214286200106063,0.21371745968108441,586.57597604672947,118.4834031279042,0.05894643190238083,7463.65499554503,0.66189393132388941,0.00351282779017352
2018-06-05,15.516414017804591,0.21933920134469015,600.67827903869329,120.41214338605401,0.060333605251288926,7569.0113398854201,0.67583797313311333,0.003629808443489437
2018-06-06,17.159400762279933,0.21524780377011557,598.21609846407011,120.00736202315804,0.059165319609054412,7605.57848860797,0.67339036852030421,0.0037133425189247154
2018-06-07,16.202691016439712,0.20922544727030998,595.12614067299933,119.75964426944522,0.05848603043984639,7613.7773933775497,0.67544600088231765,0.0037230181667839211
2018-06-08,16.146104672518778,0.20434564691054882,590.49814516637343,118.28861149353571,0.057256610555950452,7561.1661005245196,0.67229526722079647,0.0036823672201586836
2018-06-09,15.747315089231735,0.2001045407220412,581.12124968035869,115.14934451027639,0.056710068048409605,7415.0013785894598,0.65428227942020045,0.0036007502113311442
2018-06-10,14.106251476383061,0.17700556463229938,522.99803867073706,106.18652353664909,0.047986004487996094,6767.4994845492502,0.58569551915614104,0.0031525560836464131
2018-06-11,15.417220624574997,0.18101254117876267,529.13082975281145,106.5883668193089,0.048645526497324017,6880.1336487560402,0.60488907951215387,0.0032261097602150927
2018-06-12,15.282627462203367,0.1661614302504176,495.07635586110632,100.03071351772867,0.044045297234606491,6581.8280752279597,0.56387686799677139,0.0030954870096765162
2018-06-13,14.649565989283133,0.16060084005199157,474.85911303649493,93.604249075453041,0.041536416004311141,6334.0989064261803,0.53516235038978366,0.0028085239110782374
2018-06-14,14.905439079541326,0.17171258748705198,516.64417037074384,100.3747269906215,0.045316628923980966,6644.7206797384397,0.560357300470539,0.0029576073985270739
2018-06-15,15.045699980302016,0.16215431458382334,485.4328365159148,95.243688407389925,0.042502766715169164,6406.8070495099801,0.53422940480874204,0.0028801030577751208
2018-06-16,15.734441899979341,0.16235552042519688,493.06785806531479,95.863813858368118,0.043027743289682119,6478.8159243302098,0.53384670856766547,0.0029059607523728272
2018-06-17,16.461976442881038,0.16021505026707739,491.40027597923427,94.261644425134349,0.042336904581625645,6418.8500018874602,0.52560898428128644,0.0029193616658776708
2018-06-18,16.855544393510947,0.1634923916606105,512.42885246698563,97.690668675534582,0.045025366343532804,6677.5334029119404,0.53603666003389072,0.0030187426628587354
2018-06-19,16.645860782919755,0.16664532404226459,532.00391336105747,97.978653166751712,0.049286150151824887,6708.6818202753402,0.54798823652868478,0.0029999896403901665
2018-06-20,16.01229751152146,0.16166876317361192,529.7630465685196,96.750478274145493,0.049232222083404803,6714.37546123014,0.53760388778619317,0.0030136193094829271
2018-06-21,16.981511044063986,0.15830872138714228,520.66716451414391,95.890759757727423,0.048431472997045193,6690.8321516079995,0.53366055854687222,0.0029634435550935077
2018-06-22,15.652665471370925,0.14048488390131267,463.94082865220423,85.150349338497733,0.043397914116380956,6088.57944239075,0.48839540992267599,0.0026842535323230434
2018-06-23,15.653166454808842,0.13878315814718434,472.97726476153463,82.827524736033538,0.044301544375642835,6169.4372638616896,0.49223410415762597,0.0026898728571912943
2018-06-24,14.470529937807438,0.13213535968081189,455.71843063066746,80.757506894422576,0.042346027288279783,6159.70719379414,0.47766745134803351,0.0024855039863041807
2018-06-25,14.920828243620761,0.1351572909584158,458.92580124067382,81.484736828995764,0.042195960756432373,6241.8487117054601,0.48138814021716853,0.0024920652061603894
2018-06-26,14.136520785629418,0.12605289473877845,430.60178441047594,75.593269671259094,0.03837370012477271,6069.8726061662801,0.45544959291621323,0.0024660927682313002
2018-06-27,14.028818360581843,0.12700558224465147,437.8765374730084,79.965502947066028,0.039070329214186586,6117.0364096226403,0.46969143709504929,0.0024125468519735414
2018-06-28,13.886803613019444,0.11951512594262992,420.86212416397933,74.648728195900617,0.036888986002172081,5879.9889744064303,0.44918968776276375,0.0022803054227419238
2018-06-29,14.360680867684453,0.12512278042220804,432.50722049091496,78.420113617273586,0.037142654489450949,6182.2567479229501,0.45313215659401951,0.0023928042312210095
2018-06-30,14.458728325138383,0.13782709931428794,449.43004507185094,80.718973704316966,0.03841169164215015,6366.4994675109701,0.46500565083161449,0.0025015472016624279
2018-07-01,14.108894219619692,0.14150418800347955,447.6805505735615,79.182625138491844,0.037258979638108126,6312.87724313135,0.45947597752883013,0.0024980099022597112
2018-07-02,14.543253328135938,0.15359194216168753,472.31165843777023,84.749672324153053,0.039527529490947545,6595.5473128084996,0.48594137888652572,0.0027127443448923612
2018-07-03,14.074940988049802,0.14985610948609149,459.69872354074232,84.530417508217198,0.038881346761441948,6497.6073549421699,0.48352484797536144,0.0026245227955088968
2018-07-04,13.923171995620013,0.15080839924413611,463.22220830490755,84.881731471117106,0.03887483601159103,6562.7217371211,0.48893090030818254,0.0026296117448406644
2018-07-05,13.347420490486046,0.14744331769396685,466.87948010075564,82.938913093496126,0.037883516038712671,6537.7408716219197,0.47642423241202114,0.0025667504152514079
2018-07-06,13.194538110652921,0.14544402100485454,467.59011449272549,82.884634618521076,0.037148715792997306,6603.29470396542,0.47789812889261002,0.0025813378004234089
2018-07-07,13.938075667185208,0.14803827195829727,481.52382351190403,84.500297388586006,0.037888728539964563,6759.8360891452703,0.4841518656913012,0.0026275819212066578
2018-07-08,13.688105768244826,0.14532768727707482,483.8040307751051,81.942278922130896,0.037170143551547852,6700.63547905209,0.47697862897457227,0.0026047257285229447
2018-07-09,13.094703831146363,0.13965504686270147,469.70222937322069,80.145884499650421,0.035953803289427551,6648.2567959033213,0.47257773045553569,0.0025716291414189635
2018-07-10,12.720135007613321,0.12866909735630658,431.76445446277353,75.626774214418177,0.03398166378235299,6303.3806647293231,0.44489385762341305,0.00239814953695842
2018-07-11,12.568799844470536,0.13127530783231769,443.02543042646579,77.805330810026263,0.033751055486826456,6373.234804689936,0.44903594130047131,0.0024239196294975262
2018-07-12,11.958413869751929,0.12684678042125719,427.79224436391297,76.164541837651555,0.03247656190798047,6230.5901971047815,0.43582934884153135,0.0023157962677192827
2018-07-13,11.976411308116662,0.13718088976085213,431.26693971293503,76.3665793452043,0.03323594576911662,6248.3973130337972,0.437947096778111,0.0022808317918950579
2018-07-14,12.054880819160436,0.13683082551255343,431.78456841825795,75.920379213899167,0.033415856688182574,6246.1374116263396,0.43841298709113163,0.0023287885235059396
2018-07-15,12.190158389082102,0.14212862254494427,446.60952086822346,77.779488038267345,0.034484323933506443,6349.6958367107727,0.44565990446836257,0.0023846735098122648
2018-07-16,13.187120853444473,0.15949574783956469,478.20850696097756,83.58247695715157,0.037189249892186554,6741.6919602852695,0.48158496916250987,0.0028402868730600904
