,date,BNB,ADA,ETH,LTC,TRX,BTC,XRP,DOGE
968,2020-08-25,21.452477453617824,0.11263109834364941,383.66214311829924,58.506080464577614,0.02310787330906825,11350.753473213,0.277714277220598,0.0032889778508301912
969,2020-08-26,22.225939657310363,0.1144606140436145,385.75249987492117,58.21122706804445,0.023684270255351015,11465.002564032086,0.27651090847081833,0.003288436613100051
970,2020-08-27,23.071884718613457,0.10683596306265304,381.8376513210842,55.95802895016378,0.02306089184132412,11300.398363810944,0.2643129566362412,0.0031901464524020477
971,2020-08-28,23.06537998016267,0.10921266508420925,395.1382132386204,57.19184434175808,0.02392321620166728,11519.118388160729,0.2713516293652327,0.0032683514940636334
972,2020-08-29,22.991704969773377,0.1166042236595269,399.374543834064,57.07559991344331,0.024978688351572128,11481.481823317012,0.2743044410353674,0.0032811639567359146
973,2020-08-30,23.62291042617998,0.11720776600238383,428.2956791635218,62.738515898173894,0.02691484362157624,11701.004008657852,0.28231066481099576,0.0032955890381286177
974,2020-08-31,23.163433626535507,0.12213967054745463,435.6930232991007,60.95552510433979,0.029349690212924,11672.324104943627,0.2824332033877913,0.003215634910296568
975,2020-09-01,24.666511939506307,0.12445625402929679,475.6846642626859,62.65701330574974,0.03471569093847905,11895.225345345636,0.29461882535601464,0.0032334023712502122
976,2020-09-02,24.64635903957026,0.11549344683669856,439.35376021531494,58.2090564103623,0.034740270018272165,11418.254756916149,0.2750951115567203,0.0030914174474806246
977,2020-09-03,20.516723360580535,0.09505879566939421,383.6915311779978,47.388032073693864,0.04094072674242697,10197.459822768922,0.24528634018368428,0.0027876937511426376
978,2020-09-04,20.967279424968797,0.10313467948399978,387.9040290939166,50.58790095793095,0.0356962276151141,10484.470392265588,0.25549889572209644,0.0028970161681250725
979,2020-09-05,19.40743243842831,0.09043816075003416,334.46859301354317,47.82148351737835,0.029977628044229942,10177.789718049991,0.2371246990690675,0.002742093719957247
980,2020-09-06,23.236376313822095,0.09296928225595855,352.99300214607035,47.90186268958278,0.03169800024658187,10260.0177277544,0.2394869983145511,0.0027723635407561308
981,2020-09-07,22.31487527882162,0.09317387512933903,351.8778602923998,48.73766301764076,0.03215180919450942,10359.445216989981,0.2419253901835391,0.00282647348297673
982,2020-09-08,23.00880342091523,0.09125603638991188,337.84505193506857,47.492414909847945,0.03496725139547197,10125.014956069688,0.23644528243717094,0.0027695963605554944
983,2020-09-09,24.486045253548028,0.09325309155180106,351.2322670832359,47.80354031615265,0.03397776615874086,10230.154699360752,0.23911660696787632,0.002778821383127956
984,2020-09-10,24.41384260442618,0.09706045015866162,367.63892881000675,48.62099149475825,0.03299006775945439,10342.159391205681,0.24300108452596714,0.002812730587163182
985,2020-09-11,25.389281087797873,0.09691705074914046,373.9149059897517,49.029107856725894,0.03346756802355502,10378.223044584596,0.24245595533237194,0.002786620536646087
986,2020-09-12,28.453207780628457,0.09766100338612642,387.72351629002264,50.828865050261186,0.03274882067788218,10439.38467226404,0.2462457036617809,0.0028208051182432264
987,2020-09-13,31.117471967379696,0.09501920622465607,365.695506306262,48.07473058354407,0.030658275548083504,10328.866065987393,0.2423228845096534,0.0027780622261221848
