"","BNB","ADA","ETH","LTC","TRX","BTC","XRP","DOGE"
"2019-04-10",0.3979,0.6908,0.648,1.3563,0.0847,0.1924,0.4311,0.7589
"2019-04-11",1.4263,0.3172,0.6948,0.9351,0.3763,0.6969,0.1792,0.7578
"2019-04-12",1.2108,0.121,0.76,0.6923,0.1973,0.7392,0.4898,1.7271
"2019-04-13",0.6207,0.1623,0.5041,0.4171,0.4919,0.2533,0.3921,1.4399
"2019-04-14",0.6678,0.5972,0.297,0.4297,0.4072,0.4844,0.2755,0.3179
"2019-04-15",0.3341,0.8793,0.5307,0.2017,0.4581,0.3098,0.2384,0.5624
"2019-04-16",0.6809,0.5778,0.2251,0.601,0.4078,0.5821,0.6426,1.0437
"2019-04-17",1.0411,0.1361,0.4706,0.3831,0.2915,0.3154,0.2285,0.7184
"2019-04-18",0.2572,0.0954,0.2806,0.9496,0.1716,0.5288,0.1425,0.973
"2019-04-19",0.5683,0.5129,0.3444,0.2144,0.1986,0.9429,0.6451,1.5444
"2019-04-20",0.8485,0.1662,0.138,0.7331,0.5631,0.3826,0.8954,1.53
"2019-04-21",0.3512,0.5668,0.2303,0.2016,0.4256,1.3828,0.9172,0.2909
"2019-04-22",0.2415,0.0779,0.6504,0.0814,0.3935,0.7743,0.4436,0.3779
"2019-04-23",0.3994,0.1894,1.4962,1.0391,0.6027,1.0873,0.9802,0.4592
"2019-04-24",0.893,0.2883,1.4547,1.6388,0.5488,0.7532,1.2895,0.8415
"2019-04-25",1.007,0.6593,1.4593,1.6577,0.6199,0.3444,1.3338,0.2621
"2019-04-26",1.0891,0.429,0.2072,0.5235,0.0816,0.1974,0.3701,0.57
"2019-04-27",0.7048,0.108,0.133,0.303,0.0647,0.2874,0.2131,0.8613
"2019-04-28",0.9755,0.4743,0.3486,0.6218,0.2006,1.1437,0.3138,0.4117
"2019-04-29",0.9373,0.0822000000000001,0.4764,1.1012,0.3617,0.1919,0.3642,0.4368
"2019-04-30",0.9742,0.1085,0.5932,1.2989,0.5517,0.2729,0.6092,0.2739
"2019-05-01",1.1059,0.5063,0.2289,1.2101,0.1094,0.3008,0.413,0.2939
"2019-05-02",0.7711,0.4455,0.3349,0.1591,0.1224,0.1806,0.3994,0.1664
"2019-05-03",0.0442,0.0472,1.6591,0.9261,0.2527,1.4871,0.5262,1.0696
"2019-05-04",0.1185,0.0582,1.0678,1.4357,0.5135,0.6166,0.5947,1.212
"2019-05-05",0.4225,0.1014,1.0642,1.3477,0.5142,0.3556,0.6846,1.4028
"2019-05-06",0.8598,0.242,0.2107,0.6688,0.6059,0.6441,0.4446,1.2535
"2019-05-07",0.4632,0.5037,0.3394,0.6276,0.2619,0.5342,0.6184,1.4968
"2019-05-08",0.462,0.8793,0.6755,0.9719,0.5947,0.5099,1.5944,2.2697
"2019-05-09",0.8121,0.8989,0.5737,1.1601,1.1647,0.8514,1.8269,1.4942
"2019-05-10",0.7598,0.617,0.5746,0.6636,0.9787,0.998,1.2772,0.3438
"2019-05-11",0.976,0.5013,0.6309,0.2487,0.7967,0.6198,0.3988,1.7073
"2019-05-12",0.719,0.6051,0.1246,1.0435,0.5301,0.1692,0.3281,2.1349
"2019-05-13",0.9945,0.8149,0.2784,0.9206,0.1169,0.0793,0.5981,1.7781
"2019-05-14",0.5498,0.6673,0.944,0.6581,0.6262,0.1269,0.4046,0.8633
"2019-05-15",0.4082,0.125,0.7955,0.8654,0.1603,0.5157,0.5916,0.7019
"2019-05-16",0.1503,0.428,0.5004,1.1058,0.3293,0.2201,0.4458,1.5886
"2019-05-17",0.5061,0.1593,0.229,1.2074,0.2191,0.7721,1.3655,3.9317
"2019-05-18",0.4375,0.23,1.2549,2.3908,0.597,1.8659,1.8785,6.1328
"2019-05-19",0.3949,0.4602,1.7988,2.4726,1.0214,1.7389,3.4693,5.3957
"2019-05-20",0.2779,0.3591,1.9223,1.4953,1.8106,1.1891,3.511,3.174
"2019-05-21",0.5885,0.1426,2.0995,0.6041,1.1647,0.9975,2.4171,0.4453
"2019-05-22",0.1123,0.3146,0.9673,0.1133,0.7241,0.5862,0.748,0.4143
"2019-05-23",0.4809,0.3789,0.3435,0.6152,0.5027,0.5341,0.8252,0.538
"2019-05-24",0.7476,0.2815,0.7075,0.437,0.1479,0.324,0.1998,0.5826
"2019-05-25",1.0501,0.2521,0.4313,0.5904,0.0836,0.2178,0.307,0.7857
"2019-05-26",0.8508,0.3796,0.226,0.1038,0.1565,0.8257,0.9732,1.1425
"2019-05-27",0.7151,0.4459,0.4276,0.5322,0.1307,0.2703,0.3773,0.6094
"2019-05-28",0.6555,0.3355,0.3009,0.6216,0.5578,0.2918,0.6559,0.2019
"2019-05-29",0.3018,0.5177,0.9253,0.0596,0.3617,1.2868,2.1038,0.9152
"2019-05-30",0.0539000000000001,0.4115,0.9552,0.3546,0.8979,2.0107,2.3502,1.2645
"2019-05-31",0.5301,0.2057,0.6866,0.078,0.6124,1.2668,1.4615,1.1321
"2019-06-01",0.1332,0.4039,1.2523,0.0931,1.1735,0.8731,1.1721,0.8402
"2019-06-02",0.6799,0.7585,0.4891,0.0649999999999999,1.7213,0.4923,0.4838,0.0676000000000001
"2019-06-03",0.5548,0.2295,0.7699,0.3415,1.5865,0.4791,1.2864,0.1073
"2019-06-04",0.2858,0.2826,1.2505,0.4759,1.4278,0.4554,1.5899,0.7974
"2019-06-05",0.1352,0.1636,0.9381,0.5011,0.7331,0.5078,1.1549,0.5943
"2019-06-06",0.352,0.0375,0.6715,0.99,0.4362,0.3098,1.3222,0.2542
"2019-06-07",0.0639,0.0754,0.1002,0.6394,0.462,0.2353,0.2852,0.0886999999999999
"2019-06-08",0.6982,0.2112,0.7708,0.4996,0.5366,0.4848,0.9014,0.1172
"2019-06-09",0.509,0.2165,0.9174,0.6509,0.2821,0.8681,0.4941,0.447
"2019-06-10",0.373,0.3699,0.5869,0.3391,0.5185,1.3966,0.2519,0.7293
"2019-06-11",0.0812999999999999,0.1437,0.1538,0.0353000000000001,0.2244,1.4494,0.3075,0.9537
"2019-06-12",1.2921,0.5275,0.6497,0.7616,0.1268,0.9844,0.2588,0.8366
"2019-06-13",1.0666,0.5251,0.7154,0.7522,0.327,1.03,0.8425,1.5654
"2019-06-14",0.6196,0.33,1.1753,0.4907,0.9913,0.3535,1.3676,1.3037
"2019-06-15",0.1094,0.1714,0.7027,0.2331,1.2319,0.2867,1.1583,0.888
"2019-06-16",1.0192,0.3075,0.6892,1.4721,1.5561,0.5366,1.3902,0.7333
"2019-06-17",1.0455,0.9087,1.0969,1.7204,1.5783,0.765,2.3015,0.7726
"2019-06-18",0.661,0.9247,0.8976,1.3047,1.2324,0.9669,2.5052,0.6136
"2019-06-19",0.4037,0.5846,0.8467,0.8205,0.7743,0.3631,2.484,0.7334
"2019-06-20",0.3251,0.1896,0.1967,1.0974,0.3243,0.1933,0.2755,0.3511
"2019-06-21",0.413,0.3139,0.2263,1.0688,0.3396,0.5939,0.431,0.2424
"2019-06-22",1.7497,0.7728,0.8454,0.6032,0.7872,0.9404,1.5952,0.8169
"2019-06-23",1.7125,0.6668,1.255,0.6495,0.5905,0.9504,0.7422,0.401
"2019-06-24",0.9125,0.3179,1.2498,0.2003,0.1995,0.4499,0.5605,0.2676
"2019-06-25",0.2857,0.124,0.6352,0.3924,0.3788,0.439,0.3649,0.5011
"2019-06-26",0.0726,0.5184,0.1884,0.5771,0.6272,1.4346,0.3422,0.4265
"2019-06-27",0.2183,0.869,1.3962,0.135,0.5096,1.8276,1.7986,0.9908
"2019-06-28",0.4121,2.1791,1.9373,0.1118,1.4133,1.3267,4.2193,0.9496
"2019-06-29",0.5514,0.8585,1.6314,0.6079,1.9142,0.8446,2.6179,0.5746
"2019-06-30",0.5283,0.3701,0.6545,1.1329,1.5159,0.9444,0.4599,0.3871
"2019-07-01",0.3233,0.319,0.0725,1.5694,2.0203,0.7382,0.2689,0.4044
"2019-07-02",0.7538,0.0848,0.5971,0.8417,0.5663,0.3873,0.8562,0.1856
"2019-07-03",0.9124,0.1411,0.4935,0.9654,0.309,0.3217,0.047,0.449
"2019-07-04",0.6097,0.2351,0.2259,0.651,0.2895,0.3893,0.5453,0.522
"2019-07-05",0.3413,0.1739,0.2122,0.8219,0.2301,0.2351,0.7423,0.1939
"2019-07-06",0.4098,0.2087,0.212,1.1619,0.2915,0.228,0.3465,0.2529
"2019-07-07",0.1272,0.1138,0.1096,1.0632,0.5047,0.4075,0.3412,0.284
"2019-07-08",0.0989,0.0685000000000001,0.3697,1.0812,0.3339,0.3681,0.294,0.6234
"2019-07-09",1.0198,0.354,0.2646,1.3732,0.5407,0.2263,0.2734,0.8361
"2019-07-10",0.3548,0.135,0.1622,0.7789,0.7558,0.1663,0.1864,0.6576
"2019-07-11",0.3995,0.6235,0.089,0.263,1.5367,0.3229,0.1093,0.7302
"2019-07-12",0.4669,0.2963,0.2461,0.3003,0.2381,0.2197,0.3869,0.6917
"2019-07-13",0.1111,0.2348,0.2402,0.4318,0.2504,1.0224,0.6242,0.7531
"2019-07-14",0.298,0.2482,0.5437,0.2531,0.4063,0.8075,0.2267,0.0469000000000001
"2019-07-15",0.0519000000000001,0.105,0.298,1.0521,0.7254,0.6041,0.122,0.7602
"2019-07-16",0.0911000000000001,0.1765,0.0525,0.4637,0.7634,0.6511,0.4189,0.952
"2019-07-17",0.0201,0.038,0.106,0.6607,0.8952,0.4971,0.5538,1.0011
"2019-07-18",0.2441,0.1233,0.3742,1.3598,0.954,0.338,0.6437,0.2575
"2019-07-19",1.3187,0.64,0.2987,2.3961,1.0892,0.0733,0.64,0.1784
"2019-07-20",0.5588,0.6477,0.2949,2.0882,0.4361,0.2171,0.2109,0.9623
"2019-07-21",0.2523,0.4008,0.1836,1.7774,0.7505,0.3773,0.0968,0.6277
"2019-07-22",0.5561,0.0858,0.4635,1.3738,0.5485,0.1974,0.2521,0.7065
"2019-07-23",0.1077,0.0829000000000001,0.7058,1.3129,0.7867,0.0436,0.3049,0.5416
"2019-07-24",0.4259,0.4386,0.6443,0.1723,0.2501,0.4549,0.2972,0.4323
"2019-07-25",0.2366,0.4288,0.4962,0.7095,0.2631,0.4196,0.4433,0.5343
"2019-07-26",0.1816,0.3267,0.2793,1.7775,0.5281,0.062,0.5836,0.673
"2019-07-27",0.0868,0.3523,0.5568,0.7986,0.7648,0.947,0.3828,0.8518
"2019-07-28",0.1187,0.3254,1.0475,0.499,1.0551,1.67,0.4907,0.646
"2019-07-29",1.7617,0.2891,0.9237,2.2365,1.6352,1.6655,0.3868,0.2776
"2019-07-30",1.9554,0.6982,1.2744,2.4075,1.3092,1.8073,0.253,0.7171
"2019-07-31",1.4142,1.0674,0.5252,2.5723,2.1684,1.1038,0.3004,0.1621
"2019-08-01",0.6202,0.6302,0.2334,1.9543,0.8001,0.5839,0.0537000000000001,0.3121
"2019-08-02",0.1422,0.1745,0.5955,1.6348,0.6465,0.6945,0.2711,0.3199
"2019-08-03",0.1873,0.3144,0.3602,1.7387,1.0947,0.0578,0.3386,0.235
"2019-08-04",0.9216,0.6048,0.4202,1.3808,0.9198,0.3497,0.1326,0.4443
"2019-08-05",0.5088,0.6488,0.2458,0.2448,0.4751,0.3323,0.4328,0.9134
"2019-08-06",0.1227,0.3347,0.225,0.3602,0.3934,0.2396,0.2668,0.6527
"2019-08-07",0.0209,0.3434,0.4401,0.0397,0.3814,0.6791,0.1191,0.6208
"2019-08-08",1.518,0.5606,0.2085,0.1034,0.7283,0.8962,0.0826,0.3407
"2019-08-09",1.4861,0.2075,0.4004,0.2318,0.7908,0.8536,0.1379,0.3308
"2019-08-10",0.6868,0.6286,0.5841,0.2191,1.2047,0.9572,0.2385,0.4844
"2019-08-11",0.208,0.3998,0.8073,1.136,0.2445,1.0624,0.3521,0.3787
"2019-08-12",0.2299,0.1858,0.5438,1.3239,0.0812,0.9916,0.1257,0.2728
"2019-08-13",0.4752,0.684,0.5956,1.54,0.5693,0.9003,0.2162,0.979
"2019-08-14",0.0878,1.2867,0.8713,1.6203,0.7437,1.0012,0.3487,0.3057
"2019-08-15",1.4794,1.2423,0.4262,0.8113,1.055,0.5684,0.4197,0.3024
"2019-08-16",1.0144,0.8175,0.1028,0.6672,0.5015,0.3164,0.1788,0.9965
"2019-08-17",0.9281,1.0277,0.1852,0.8208,0.8776,0.4411,0.3411,0.5734
"2019-08-18",1.7844,1.0938,0.2954,1.4049,1.8102,0.558,1.0063,1.0791
"2019-08-19",1.6698,0.6534,0.2916,0.5547,1.193,0.9733,0.2109,1.2017
"2019-08-20",0.7065,0.1431,0.1989,0.2549,0.7638,0.6062,0.3214,1.2405
"2019-08-21",0.2601,0.291,0.261,0.8214,0.368,0.5286,0.5198,0.3236
"2019-08-22",0.4855,0.3656,0.3312,0.6314,0.353,0.759,0.4815,0.2931
"2019-08-23",0.5434,0.1927,0.1341,0.2359,0.2435,0.9201,0.3696,0.2116
"2019-08-24",0.387,0.6923,0.0529999999999999,0.4406,0.4498,0.7073,0.1606,0.8711
"2019-08-25",0.2531,0.7094,0.5071,0.431,0.1159,0.8492,0.4907,0.6557
"2019-08-26",0.721,0.2857,0.6159,0.7283,0.7159,0.9488,0.3202,0.6742
"2019-08-27",0.9625,1.1088,1.4607,1.6695,0.1522,0.744,0.6898,0.5441
"2019-08-28",1.9595,1.3925,1.3104,1.4236,0.4398,0.7703,0.3755,0.2071
"2019-08-29",2.2755,1.3205,1.3307,1.3701,0.5601,0.4884,0.9602,0.4131
"2019-08-30",1.4548,1.0441,0.3987,1.0221,0.8383,0.1036,0.7991,0.1817
"2019-08-31",0.5841,0.3115,0.4118,0.3884,1.2872,0.2144,0.7932,0.2131
"2019-09-01",0.3671,0.9206,0.7129,0.3169,1.7529,0.4164,0.6176,0.0709
"2019-09-02",0.4332,0.633,0.0875,0.2748,2.168,0.1002,0.4211,0.298
"2019-09-03",0.2445,0.6571,0.19,0.5828,1.4477,0.4719,0.5871,0.2391
"2019-09-04",0.1541,0.7199,0.3317,1.1849,0.6074,0.5342,0.9195,0.1137
"2019-09-05",0.2656,0.4191,0.6194,0.7572,1.3185,0.3016,1.1974,0.1952
"2019-09-06",0.921,0.4156,0.2784,1.0809,0.6935,1.0359,0.4532,0.6673
"2019-09-07",1.5207,0.8297,0.3876,0.9544,0.5097,1.0079,0.231,0.5004
"2019-09-08",1.713,0.6997,0.9086,1.2505,0.4472,0.8611,0.4457,0.5115
"2019-09-09",0.9958,0.5528,1.0326,1.4198,0.3464,0.5624,0.6237,0.7392
"2019-09-10",0.5321,0.8781,0.9226,0.9753,0.4381,0.4134,0.4686,0.5286
"2019-09-11",0.0383,0.4068,0.2648,0.466,0.3956,0.913,0.2584,0.5398
"2019-09-12",0.1001,0.8591,0.3333,0.508,0.9046,1.2078,0.174,0.676
"2019-09-13",0.5325,1.063,0.5045,0.5379,1.2504,1.0556,0.1794,0.9789
"2019-09-14",0.9254,0.7691,0.3844,0.0586,1.2156,0.7083,0.3314,0.7388
"2019-09-15",0.5229,0.629,0.1019,0.0661,0.9576,0.1962,0.3088,0.421
"2019-09-16",0.00980000000000003,0.563,0.2304,0.4008,0.2902,0.6908,0.6021,0.5009
"2019-09-17",1.21,0.4788,0.3625,0.0951,0.3349,0.4649,0.8739,0.4274
"2019-09-18",1.4834,0.2429,0.5656,0.1317,0.2029,0.1098,0.7147,0.2666
"2019-09-19",0.4754,0.233,0.6423,0.3073,0.2687,0.2054,0.2432,0.3039
"2019-09-20",0.0588,0.3515,0.4378,0.3428,0.1829,0.1802,0.2378,0.3719
"2019-09-21",0.0736,0.3847,0.1244,0.0821,0.0918,0.9712,0.1649,0.3609
"2019-09-22",0.2594,0.4704,0.1978,0.3375,0.2056,0.7933,0.3169,0.2788
"2019-09-23",0.3495,1.3382,0.475,0.6205,0.3644,0.2397,0.7689,0.6577
"2019-09-24",0.7924,1.7898,1.5618,0.8153,1.2557,0.4183,1.108,1.4644
"2019-09-25",0.4757,1.3374,1.1138,0.3926,0.8881,0.5203,0.612,0.848
"2019-09-26",0.1828,0.9017,0.2727,0.3159,0.3483,0.511,0.4634,0.1791
"2019-09-27",0.4754,0.1103,0.4222,0.6245,0.4112,1.469,1.0016,0.5561
"2019-09-28",0.6076,1.0451,1.1192,1.2084,1.0671,1.2459,1.0592,0.6437
"2019-09-29",0.0482,0.7107,0.5846,0.6206,0.2956,1.1975,0.6751,0.2659
"2019-09-30",0.6057,0.4112,0.1889,0.1662,0.3992,1.59,0.3667,0.3187
"2019-10-01",0.6253,0.5091,0.1745,0.0917,0.4781,1.8931,0.3239,0.4961
"2019-10-02",0.0931000000000001,0.712,0.5493,0.544,0.2994,2.0464,0.437,0.3551
"2019-10-03",0.3139,0.1264,0.4618,0.1876,0.3647,0.1606,0.6199,0.6904
"2019-10-04",0.7936,0.8081,0.6223,0.5364,0.5682,0.5762,0.7149,0.8542
"2019-10-05",0.9362,0.9415,0.9074,1.0912,0.4815,0.8623,1.0829,1.1026
"2019-10-06",1.0931,1.5596,1.1414,1.169,0.7827,1.0474,0.8543,0.9275
"2019-10-07",0.4737,1.2974,1.129,1.0327,0.3528,0.717,0.3326,0.621
"2019-10-08",0.2718,0.6406,0.5104,0.0704,0.1306,0.8451,0.6228,0.2117
"2019-10-09",0.2514,0.5087,0.3568,0.112,0.1091,0.532,0.4165,0.5104
"2019-10-10",0.6396,0.9507,0.9284,0.3093,0.7593,0.9878,0.5249,1.0631
"2019-10-11",0.3387,0.1187,0.1249,0.2717,0.231,2.2591,0.4008,1.047
"2019-10-12",0.1841,1.4829,1.202,1.3733,0.8623,2.23,1.2071,0.6562
"2019-10-13",0.433,1.2033,1.2071,0.7733,0.6848,1.1578,1.3583,0.3178
"2019-10-14",1.1332,0.5211,0.6269,0.3647,0.3334,0.9552,1.0568,0.6699
"2019-10-15",1.0934,0.3454,0.5595,0.2256,0.34,1.1547,0.5647,0.503
"2019-10-16",0.501,0.2637,0.2793,0.2069,0.4073,0.5446,0.6828,0.3684
"2019-10-17",0.3222,0.4082,0.1933,0.321,0.1192,0.072,0.8669,0.5003
"2019-10-18",0.129,0.2538,0.2565,0.0722,0.1838,0.1053,0.1852,0.2597
"2019-10-19",0.289,0.0548999999999999,0.3456,0.1996,0.0897,0.353,0.2732,0.36
"2019-10-20",0.34,0.4749,0.9472,0.3338,0.3134,0.7473,0.7397,0.9391
"2019-10-21",0.887,0.7565,1.3342,0.4623,0.4749,0.492,1.1106,1.7192
"2019-10-22",1.7571,0.7769,1.2439,0.4669,0.4477,0.6938,0.9913,1.7471
"2019-10-23",0.5688,0.8402,0.8694,0.3019,0.5981,0.2456,1.0231,1.2764
"2019-10-24",1.7533,0.9489,0.921,0.6041,0.5362,0.6475,0.7296,1.8048
"2019-10-25",1.4026,0.4848,0.3589,0.2392,0.5697,1.1792,0.2943,0.7831
"2019-10-26",0.4005,0.5297,0.9428,0.4392,0.1164,1.0678,1.4059,0.304
"2019-10-27",0.2845,1.1783,1.1276,0.8168,0.3059,1.5308,2.1076,0.3815
"2019-10-28",0.21,1.2873,1.3338,0.9215,0.5199,2.0164,1.8462,0.4619
"2019-10-29",0.0587,1.207,0.986,0.8472,0.1211,2.0284,1.6443,0.3248
"2019-10-30",0.032,0.8198,0.4196,0.3607,0.1281,2.4918,1.0826,0.1546
"2019-10-31",0.3254,0.7484,0.2461,0.141,0.1987,1.7172,0.4302,0.3608
"2019-11-01",0.6971,0.1543,0.8726,0.0459,0.7487,1.5103,0.8749,0.9412
"2019-11-02",0.2257,0.69,0.8576,0.4278,1.0872,0.6373,1.7605,0.4265
"2019-11-03",1.4915,1.7944,1.9143,1.0646,1.5263,1.433,2.6212,2.2619
"2019-11-04",1.6738,1.4091,1.5167,1.1448,0.9469,0.9692,1.7054,2.5016
"2019-11-05",1.3543,1.0103,1.1314,0.6221,0.3726,0.9345,0.7671,1.8958
"2019-11-06",1.2029,0.6709,1.0368,0.9195,0.1346,0.6003,0.105,2.6239
"2019-11-07",1.5841,0.9252,1.2739,0.8971,0.1993,1.1386,0.0963,1.0519
"2019-11-08",0.3586,0.2858,0.2371,0.1239,0.3882,2.0491,0.8259,0.9296
"2019-11-09",0.1077,0.8182,0.3468,0.9842,0.3055,1.6907,0.9169,0.9544
"2019-11-10",0.1478,1.6711,1.1385,1.6125,0.398,3.1122,1.1382,0.7045
"2019-11-11",0.4111,1.8817,1.6548,1.6963,0.2575,2.5715,1.0027,0.5083
"2019-11-12",0.2233,0.9169,1.1521,0.683,0.3913,1.2739,0.1697,0.7994
"2019-11-13",0.8608,0.7287,0.6185,0.7539,0.58,0.3925,1.7926,0.7138
"2019-11-14",0.9987,0.6965,0.5684,1.1021,0.5002,0.4511,1.1465,1.0529
"2019-11-15",0.6725,0.6546,0.5582,0.9767,0.4843,1.0037,0.4622,1.0464
"2019-11-16",0.2399,0.2234,0.3955,0.5664,0.7562,1.0261,0.3792,0.7978
"2019-11-17",0.3553,0.3507,0.5721,0.6019,0.6091,1.1331,0.4897,0.4182
"2019-11-18",0.1489,0.1675,0.4947,0.363,0.5241,0.7522,0.6697,0.959
"2019-11-19",0.1146,0.271,0.6385,0.484,0.5189,0.4931,1.0844,1.7909
"2019-11-20",0.7651,0.2291,0.8326,0.558,0.3397,0.2664,1.666,2.226
"2019-11-21",1.5134,0.1895,0.5719,0.1761,0.2772,0.2025,0.6802,2.1508
"2019-11-22",0.3391,0.0844,0.1778,0.1799,0.2374,0.1744,0.3245,1.4289
"2019-11-23",0.3242,0.211,0.2677,0.2464,0.1721,0.3367,1.0329,0.7011
"2019-11-24",1.0135,0.2945,0.4966,0.7465,0.5485,0.8777,0.6665,0.9433
"2019-11-25",0.5549,0.1179,0.431,0.7852,0.7172,1.6763,0.5754,1.4922
"2019-11-26",0.84,0.3161,0.3261,0.7154,0.7719,1.8529,0.6461,0.9885
"2019-11-27",0.6982,0.7792,0.4827,0.9253,0.9165,1.6119,0.4815,0.8405
"2019-11-28",0.2851,0.3629,0.3465,0.4501,0.5508,0.8423,0.8696,0.0388999999999999
"2019-11-29",0.4054,0.1565,0.4576,0.5152,0.3281,0.5128,1.0199,1.0782
"2019-11-30",0.6052,0.733,0.2005,0.2409,0.7586,0.2891,1.0363,1.2982
"2019-12-01",0.2449,0.8393,0.6624,0.2014,0.5483,0.6273,0.9589,1.4847
"2019-12-02",0.2259,0.4353,0.6038,0.0509000000000001,0.7345,0.4574,0.5989,1.6837
"2019-12-03",0.2953,0.1347,0.4808,0.1843,0.4407,1.0511,1.2099,2.6125
"2019-12-04",1.0173,0.2326,0.2665,0.1432,0.2633,0.1296,1.0785,2.1539
"2019-12-05",0.9017,0.1463,0.2045,0.1849,1.1451,0.3575,1.1559,2.5415
"2019-12-06",0.9853,0.0401,0.7369,0.626,0.2854,1.0125,0.8038,2.6476
"2019-12-07",0.8611,0.329,0.5452,0.7941,0.4051,1.8391,0.8341,0.1799
"2019-12-08",0.1009,0.4024,0.7475,1.1734,0.9014,2.1518,0.3027,0.7392
"2019-12-09",0.1199,0.3331,0.9139,1.2177,1.5853,2.3244,0.4361,0.6732
"2019-12-10",0.5847,0.1055,0.2014,0.6257,1.5142,1.3137,0.3948,0.6314
"2019-12-11",0.1504,0.1101,0.2941,0.5615,1.2261,0.2862,0.1571,0.8946
"2019-12-12",0.7755,0.2051,0.4966,0.258,0.4005,0.9124,0.0963,2.0423
"2019-12-13",0.5232,0.2572,0.6643,0.0857,0.432,1.1304,0.8311,2.3639
"2019-12-14",0.3609,0.0687,0.3764,0.1524,0.6866,0.1466,0.7318,2.3945
"2019-12-15",0.8139,0.1837,0.3543,0.5218,0.8299,1.3562,1.0794,1.6838
"2019-12-16",0.5725,0.3032,0.1476,0.4686,0.5516,1.2751,1.0419,1.8116
"2019-12-17",0.682,0.1895,0.211,0.6264,0.2351,0.9514,1.1426,0.8439
"2019-12-18",0.3998,0.3055,0.4128,0.3533,0.2337,0.3853,0.9546,1.0289
"2019-12-19",0.9393,0.234,0.1949,0.3186,0.3307,0.2417,0.8594,1.2429
"2019-12-20",0.8442,0.1723,0.3767,0.9993,0.2011,0.3517,1.1005,1.2387
"2019-12-21",0.2698,0.2166,0.3101,1.063,1.1142,0.5663,0.1719,1.8782
"2019-12-22",0.1248,0.2818,0.8892,1.2517,1.1966,0.604,0.1353,0.7005
"2019-12-23",0.5817,0.1963,0.6651,1.2488,1.4784,0.3598,0.9111,1.3542
"2019-12-24",0.4386,0.6967,0.872,1.4634,1.9019,0.9688,0.9585,2.3539
"2019-12-25",0.6445,0.5107,0.3297,1.1031,1.3345,1.3157,0.5746,3.2216
"2019-12-26",0.6235,0.6069,0.2559,0.1926,1.0957,1.7908,0.2566,2.4907
"2019-12-27",0.7671,0.8476,0.5167,0.4972,0.2451,1.3366,1.2855,1.0813
"2019-12-28",0.2068,0.4659,0.3183,0.4324,0.092,0.8929,1.367,1.7519
"2019-12-29",0.1437,0.0931999999999999,0.4035,0.2389,0.5771,0.2991,1.2551,1.3325
"2019-12-30",0.4626,0.829,0.8,0.4516,1.0666,0.4328,1.0124,1.1965
"2019-12-31",0.3988,0.9058,0.9142,0.3744,1.2361,0.572,0.7676,1.1331
"2020-01-01",0.5682,0.9308,0.8676,0.1841,0.3535,0.543,0.1592,1.5703
"2020-01-02",0.1851,0.7073,0.698,0.2521,0.3176,0.9204,0.2785,0.3039
"2020-01-03",0.8349,0.3296,0.0456,0.7576,0.5051,0.3478,0.3314,1.3003
"2020-01-04",0.9192,0.0457,0.3629,1.0118,0.9831,0.4115,0.0749,2.3172
"2020-01-05",0.0617,0.3029,1.1593,0.5318,1.2063,0.8219,0.6608,1.8841
"2020-01-06",0.5816,1.2874,2.0172,1.6684,0.6936,1.4433,1.2924,0.8113
"2020-01-07",0.2272,1.0148,1.804,1.646,0.9697,1.439,1.3399,1.9285
"2020-01-08",0.162,0.7666,1.1841,1.6698,1.0114,1.3716,1.2595,2.1296
"2020-01-09",0.245,0.34,0.0657,0.6719,0.2426,0.6011,0.8264,2.318
"2020-01-10",0.117,0.6845,0.5181,0.6076,0.4187,0.5081,0.7268,2.4569
"2020-01-11",0.5887,0.9039,0.1721,0.7104,0.7767,1.1838,1.1498,3.4241
"2020-01-12",0.1136,0.6073,0.6792,0.0760999999999999,0.1848,0.5842,0.6276,2.8153
"2020-01-13",0.389,0.3571,0.4613,0.2096,0.8943,0.2004,1.0554,1.2225
"2020-01-14",0.3735,0.9507,0.5458,0.3418,0.6396,0.2933,1.2792,1.2203
"2020-01-15",0.1292,0.7718,0.1056,0.7496,0.3956,0.3128,0.7527,0.7036
"2020-01-16",0.4105,0.8174,0.3644,0.3944,0.1651,0.278,0.3833,0.7394
"2020-01-17",0.7144,0.0615,1.0024,0.5877,0.2421,0.6874,0.5647,0.3248
"2020-01-18",0.8159,0.2171,1.189,1.0482,0.6235,0.5075,0.2869,1.5798
"2020-01-19",0.3689,0.1134,1.2773,1.7258,0.4319,0.3776,0.0996,1.7135
"2020-01-20",0.4623,0.0873,0.9959,2.2585,1.0159,0.5478,0.0876,1.9641
"2020-01-21",0.7526,0.6756,1.1659,2.0675,1.8542,1.1029,1.1983,3.0106
"2020-01-22",0.8573,1.0977,1.1743,1.9818,1.8866,0.7871,0.4758,2.7602
"2020-01-23",0.5394,0.639,0.2477,0.3997,1.3966,1.0807,0.4326,2.6113
"2020-01-24",0.4484,0.8463,0.0817,0.3427,0.39,1.1502,1.215,2.5681
"2020-01-25",0.2467,0.3796,0.4615,0.9783,0.117,0.6824,0.4236,2.9871
"2020-01-26",0.2838,0.2966,0.3088,0.6823,0.7937,0.4428,0.7348,1.4945
"2020-01-27",0.1379,0.3685,0.3127,0.9105,0.7355,0.5087,0.9797,1.5572
